מ.במחסן,מחס,מספר פריט,שם פריט,מספר חליפי,***,כמות במלאי
,0,05S989NED08,טיובא ראשית NEO 08 2023 DLAB,44230-8670,,2.00
,0,05S989NED09,טיובא ראשית NEO 09 2023 DLAB,44230-8670,,2.00
,0,05S989NED10,טיובא ראשית NEO 10 2023 DLAB,44230-8670,,1.00
,0,05S989NED11,טיובא ראשית NEO 11 2023 DLAB,44230-8670,,2.00
,0,05S989NED12,טיובא ראשית NEO 12 2023 DLAB,44230-8670,,1.00
,0,05S989NES05,טיובא ראשית נאו 23/22/21 05,44210-8780,,1.00
,0,05S989NES06,טיובא ראשית נאו 23/22/21 6,44210-8780,,2.00
,0,05S989NES07,טיובא ראשית נאו 23/22/21 7,44210-8780,,1.00
,0,05S989NES08,טיובא ראשית נאו 23/22/21 8,44210-8780,,1.00
,0,05S989NES09,טיובא ראשית נאו 2021-2023 9,44210-8780,,1.00
,0,05S989NES10,טיובא ראשית נאו 2021-2023 10,44210-8780,,1.00
,0,05S989NES11,טיובא ראשית נאו 2021-2023 11,44210-8780,,2.00
,0,05S989NES12,טיובא ראשית נאו 2021/2023 12,44210-8780,,1.00
,0,05S990NES07,טיובא ראשית נאו 2024/25 07,44240-8780,,2.00
,0,05S990NES08,טיובא ראשית נאו 2024/25 08,44240-8780,,1.00
,0,05S990NES09,טיובא ראשית נאו 2024/25 09,44240-8780,,
,0,05S990NES10,טיובא ראשית נאו 2024/25 10,44240-8780,,1.00
,0,05S990NES11,טיובא ראשית נאו 2024/25 11,44240-8780,,
,0,05SBL,*** מיתרים לבר***,,,
,0,05SBL-AB,*** לכל בר***,,,
,0,05SBL-CB-6A,מיתר אדום לקליק בר קטן,44210-8107,,2.00
,0,05SBL-CB-6A22,מיתר אדום לקליק בר 2025,44250-8107,,5.00
,0,05SBL-QC-6A,מיתר אדום לבר 4 חוטים SS16-22,44900-8160,,
,0,05SBL-SM-6A,חוט לבן מרכז,44900-8159,,25.00
,0,05SBL-TH-21-22,סט חוטים אחוריים  22מ SS23,44210-8123,,2.00
,0,05SBL-TH-21-24,סט חוטים אחוריים  24מ SS23,44210-8123,,25.00
,0,05SBL-TH-22-12,סט חוטים אחוריים  12מ SS24,44240-8123/12,,2.00
,0,05SBL-TH-22-20,סט חוטים אחוריים  20מ SS24,44240-8123/20,,4.00
,0,05SBL-TH-22-22,סט חוטים אחוריים  22מ SS24,44240-8123/22,,8.00
,0,05SBL-TH-23-24,סט חוטים אחוריים  24מ SS26,44260-8123/24,,13.00
,0,05SBL-TH-6-12FC,סט חוטים קידמי 12מ תחתון קליק,44210-8124/12,,5.00
,0,05SBL-TH-6-2,הארכות 2 מ' לחוטי קליק בר,44900-8166,,
,0,05SBL-TH-6-2-21,הארכות 2 מ' לחוטי קליק בר SS21,44210-8129,,5.00
,0,05SBL-TH-6-2-22,הארכות 12מ' לחוטי בר SS21/25,44210-8129/12,,4.00
,0,05SBL-TH-6-20FC,סט חוטים קידמי 20מ תחתון קליק,44210-8124/20,,14.00
,0,05SBL-TH-6-22F1,סט חוטים קידמי 22-24 SS23,44230-8158,,
,0,05SBL-TH-6-22F2,סט חוטים קידמי חדש 22-24 SS24,44240-8158,,10.00
,0,05SBL-TH-6-22F21,סט חוטים קידמי 2021/22 22 מ',44210-8152/22,,5.00
,0,05SBL-TH-6-22F2A,חוט יחיד קידמי חדש ימין 22-24,44240-8162,,
,0,05SBL-TH-6-22G2,סט חוטים קידמי חדש SS24 12-24,44240-8158/12,,3.00
,0,05SBL-TH-6-22G2A,חוט יחיד קידמי חדש ימין 12-24,44240-8162,,
,0,05SBL-TH-6-24F21,סט חוטים קידמי 2021/22 24 מ',44210-8158,,2.00
,0,05SBL-TH-6-24FC,סט חוטים קידמי 22מ תחתון קליק,44210-8124/22,,10.00
,0,05SBL-TH-6-252121,חוטים קדמים 12מ עליון קליק S23,44210-8122/12m,,5.00
,0,05SBL-TH-6-252201,חוטים קדמים 20מ עליון קליק S23,44210-8122/20m,,4.00
,0,05SBL-TH-6-252221,חוטים קדמים 22מ עליון קליק S23,44210-8122/22m,,4.00
,0,05SBL-TH-6-252222,חוטים קדמים 22מ עליון קליק S24,44240-8122/22,,8.00
,0,05SBL-TH-6-252223,חוטים קדמים 20מ עליון קליק S24,44240-8122/20,,4.00
,0,05SBL-TH-6-252224,חוטים קדמים 12מ עליון קליק S24,44240-8122/12,,1.00
,0,05SBL-TH-6-25A,סט חוטים מלא לקליק 22-24 SS25,44250-8167,,2.00
,0,05SBL-TH-6-25F2,סט חוטים קידמי טראס 22-24 SS26,44260-8158,,14.00
,0,05SBL-TH-6-25FC,סט חוטים קידמי תחתון קליק SS25,44250-8124,,13.00
,0,05SBL-TH-6-25UF,חוטים קידמי עליון קלי 20-22 25,44260-8122,,4.00
,0,05SBL-TH-6-25UG,חוטים קידמי עליון קלי 22-24 25,44260-8122,,8.00
,0,05SBS0023,בר ערום - צינור בלבד 2023,44230-8137,,1.00
278.00,0,05SBS030,חבל דיפאור לבר פויל TRUST,44200-8125,,5.00
,0,05SBS031,חבל דיפאור TRUST BAR עד שנת 22,44900-8134,,11.00
,0,05SBS032,חבל דיפאור לTRUST BAR 2023,44230-8134,,13.00
,0,05SBS033,מיתר אדום גומי לבר TRUST 2023,44230-8110,,1.00
,0,05SBS0361,צ'יקן לופ גדול לבר,44500-8088,,
,0,05SBS52122,ראש פלסטי ובורג  IRON HEART,44400-8015,,
,0,05SBS57014,פלסטיק מוביל חבל דיפאור,44230-8147,,64.00
,0,05SBS57015,זוג חוטים מוביל מצופה לבר,44900-8140,,15.00
,0,05SBS57123,מצוף לבר (זוג),44200-8139,,9.00
,0,05SBS57124,מצוף לבר (זוג) 2013-2023 חדש,44220-8139,,12.00
,0,05SBS57131,גומי לצד קליק בר חדש,44210-8197,,15.00
,0,05SBS57141,גלגת לבריידל,44900-8750,,8.00
,0,05SBS8136,מעצור לבר טראסט,44220-8136,,3.00
,0,05SBS8137,טבעת לבר,44900-8154,,5.00
,0,05SBS8138,פלסטיק סוגר לבר (זוג),44210-8143,,4.00
,0,05SBSCB,** חלקי חילוף לCLICK BAR ***,,,
,0,05SBSCB-800,חוטי מוביל קליק בר (זוג),44700-8168,,
,0,05SBSCB-8157,מפצל פלסטיק נמוך קליק בר 2023,44230-8157,,4.00
,0,05SBSCB-8165,חבל דיפאור לקליק בר כולל כיסוי,44900-8170,,4.00
,0,05SBSCB-8166,מעצור ל CLICK BAR,44210-8171,,4.00
,0,05SBSCB-8167,מצוף לבר זוג ל  CLICK BAR,44210-8174,,3.00
,0,05SBSCB-8168,חוט מנגנון פנימי   CLICK BAR,44900-8175,,10.00
,0,05SBSCB-8170,ראש מותחן  CLICK BAR,44700-8170,,
,0,05SBSCB-8171,זוג גומיות אטימה לקליק בר,44210-8182,,
,0,05SBSCB-8172,ברגים לסוגר זוג CLICK BAR,44700-8172,,
,0,05SBSCB-8174,מצוף לבר זוג ל  CLICK BAR 2023,44230-8174,,1.00
,0,05SBSCB-8175,פקק גומי זוג  CLICK BAR,44700-8175,,
,0,05SBSCB-8176,מוביל חוט מרכזי קליק בר2023,44230-8176,,1.00
,0,05SBSCB-8177,מותחן CLICK BAR,44700-8177,,
,0,05SBSCB-8178,כפתור עם קיץ  CLICK BAR,44210-8185,,2.00
,0,05SBSCB-8179,מכסה לבר ימין  CLICK BAR,44700-8179,,
,0,05SBSCB-8183,מיסב חלק אמצעי ופלטה CLICK BAR,44250-8183,,10.00
,0,05SBSCB-8184,מעצור ל צ'קאן לופ  CLICK BAR,44900-8191,,8.00
,0,05SBSCB-8185,סט ברגים CLICK BAR,44700-8185,,
,0,05SBSCB-8187,סט חלקי חילוף  CLICK BAR,44700-8187,,
,0,05SBSCB-8189,"פיג טייל לחוטים אחורים 25ס""מ",44250-8026,,9.00
,0,05SBSCB-8190,"פיג טייל לחוטים קדמיים 25ס""מ",44250-8027,,8.00
,0,05SBSCB-8191,"פיגטייל לחוטים קדמיים 35ס""מ",44250-8027,,7.00
,0,05SBSCB-8192,"פיגטייל לחוטים אחוריים 35ס""מ",44250-8026,,3.00
,0,05SBSCB-81920,"פיגטייל לחוטים קדמיים 30ס""מ",44250-8027,,7.00
,0,05SBSCB-8193,"פיגטייל לחוטים אחוריים 30ס""מ",44250-8026,,
,0,05SBSCB-81930,"פיגטייל לחוטים קדמיים 20ס""מ",44250-8027,,3.00
,0,05SBSCB-81931,"פיגטייל לחוטים אחוריים 20ס""מ",44250-8026,,2.00
,0,05SBSCB-81935,חלק חליוף לגלשן מתפצל,44230-8015,,
,0,05SBSCB-8194,חוט אפור חיבור חוט קידמי,44900-8168,,4.00
,0,05SBSCBT-8166,שחרור מהיר IRON HEART 22 קליק,44200-8169,,1.00
,0,05SBSCBT-8167,שחרור מהיר IRON HEART 22 טראסט,44200-8130,,2.00
,0,05SBSCBT-8168,שחרור מהיר IRON HEART 23 טראסט,44230-8130,,4.00
,0,05SBSCBT-8169,שחרור מהיר IRON HEART 23 קליק,44230-8169,,
,0,05SBSCBT-8170,גומיה ל IRON HEART 23/25,44240-8013,,2.00
,0,05SBSCBT-8177,טבעת לחיבור ליש קליק/טראסט בר,44900-8146,,9.00
,0,05SBSCBT-8194,מפצל חוטים קדמיים 2023,44230-8194,,4.00
,0,05SBSTB,***חלקי חילוף לטראסט בר***,,,
,0,05SBSTB8139,,,,
,0,05SBSTB813926,מצוף לטראסט בר SS13-SS26,44260-8139,,4.00
,0,05SKA,***חלקים לכל הקייטם***,,,
,0,05SKEV2412,בריידל אחורי אבו סלס 24 12 זוג,44240-8666,,
,0,05SKEV24G12,בריידל קדמי אבו ד 26 אפור 12,44260-8684,,
,0,05SKEV24R12,בריידל קדמי אבו ד 26 אדום 12,44260-8685,,1.00
,0,05SKEV25G09,בריידל קדמי אבו סלס 25 אפור 09,44250-8664,,1.00
,0,05SKEV25G10,בריידל קדמי אבו סלס 25 אפור 10,44250-8664,,1.00
,0,05SKEV25G11,בריידל קדמי אבו סלס 25 אפור 11,44250-8664,,1.00
,0,05SKEV25G12,בריידל קדמי אבו סלס 25 אפור 12,44250-8664,,1.00
,0,05SKEV25R09,בריידל קדמי אבו סלס 25 אדום 09,44250-8665,,1.00
,0,05SKEV25R10,בריידל קדמי אבו סלס 25 אדום 10,44250-8665,,1.00
,0,05SKEV25R11,בריידל קדמי אבו סלס 25 אדום 11,44250-8665,,1.00
,0,05SKEV25R12,בריידל קדמי אבו סלס 25 אדום 12,44250-8665,,
,0,05SKNEOB07L,בריידל קדמי שמאל נאו 07 22/23,44220-8785,,1.00
,0,05SKNEOB07R,בריידל קדמי ימין נאו 07 22/23,44220-8784,,1.00
,0,05SKNEOB08L,בריידל קדמי שמאל נאו 08 22/23,44220-8785,,1.00
,0,05SKNEOB08R,בריידל קדמי ימין נאו 08 22/23,44220-8784,,1.00
,0,05SKNEOB09L,בריידל קדמי שמאל נאו 09 22/23,44220-8785,,1.00
,0,05SKNEOB09R,בריידל קדמי ימין נאו 09 22/23,44220-8784,,1.00
,0,05SKNEOB10L,בריידל קדמי שמאל נאו 10 22/23,44220-8785,,1.00
,0,05SKNEOB10R,בריידל קדמי ימין נאו 10 22/23,44220-8784,,1.00
,0,05SKV121511L,בריידל קדמי שמאל אבו SLS 11 22,44220-8665,,1.00
,0,05SKV122510,בריידל קדמי ימין אבו SLS 10 22,44220-8664,,1.00
,0,05SKV1225108L,בריידל קדמי שמאל אבו SLS 8 22,44220-8665,,1.00
,0,05SKV122510L,בריידל קדמי שמאל אבו SLS 10 22,44220-8665,,1.00
,0,05SKV122511,בריידל קדמי ימין אבו SLS 11 22,44220-8664,,
,0,05SKV1225112,בריידל קדמי ימין אבו SLS 12 22,44220-8664,,2.00
,0,05SKV1225112L,בריידל קדמי שמאל אבו SLS 12 22,44220-8665,,1.00
,0,05SKV122519,בריידל קדמי ימין אבו SLS 9 22,44220-8664,,1.00
,0,05SKV122519L,בריידל קדמי שמאל אבו SLS 9 22,44220-8665,,1.00
,0,05SKVA12150621,בריידל קדמי ימין נאו 6 21,44210-8784,,1.00
,0,05SKVA121506L21,בריידל קדמי שמאל נאו 06 21,44210-8785,,1.00
,0,05SKVA121507,בריידל קדמי ימין נאו 07,44200-8655,,1.00
,0,05SKVA12150721,בריידל קדמי ימין נאו 7 21,44210-8784,,
,0,05SKVA121507L,בריידל קדמי שמאל נאו 07,44200-8656,,1.00
,0,05SKVA121509,בריידל קדמי ימין נאו 09,44200-8655,,1.00
,0,05SKVA121509L21,בריידל קדמי שמאל נאו 09 21,44210-8785,,1.00
,0,05SKVA12151021,בריידל קדמי ימין נאו 10 21,44210-8784,,1.00
,0,05SKVA12151121,בריידל ימין קדמי נאו 11 21,44210-8784,,1.00
,0,05SKVA121511L21,בריידל קדמי שמאל נאו 11 21,44210-8785,,1.00
,0,05SKVA12151221,בריידל קדמי ימין נאו 12 21,44210-8784,,1.00
,0,05SKVA121512L21,בריידל קדמי שמאל נאו 12 21,44210-8785,,1.00
,0,05SKVB07151221,בריידל קדמי ימין דייס 07 21,44210-8618,,1.00
,0,05SKVB08151221,בריידל קדמי ימין דייס 08 21,44210-8618,,1.00
,0,05SKVB121508L,בריידל קדמי שמאל דייס 08,44200-8620,,1.00
,0,05SKVB121509L,בריידל קדמי שמאל דייס 09,44200-8620,,1.00
,0,05SKVB121511,בריידל קדמי ימין דייס 11,44200-8618,,1.00
,0,05SKVB121511L,בריידל קדמי שמאל דייס 11,44200-8620,,1.00
,0,05SKVB12151221,בריידל קדמי ימין דייס 12 21,44210-8618,,1.00
,0,05SKVB121512L,בריידל קדמי שמאל דייס 12,44200-8620,,1.00
,0,05SKVC12150821,בריידל קדמי ימין רבל 8 21,44210-8607,,1.00
,0,05SKVC121508L21,בריידל קדמי שמאל רבל 8 21,44210-8608,,1.00
,0,05SKVC12150921,בריידל קדמי ימין רבל 9 21,44210-8607,,1.00
,0,05SKVC121509L21,בריידל קדמי שמאל רבל 09 21,44210-8608,,1.00
,0,05SKVC121509L22,ברידל  שמאל אדום רבל 09 22/3,44220-8608,,
,0,05SKVC121509R22,ברידל ימין אפור רבל 09 22/3,44220-8607,,1.00
,0,05SKVC121510,בריידל קדמי ימין רבל 10,44900-8607,,
,0,05SKVC12151021,בריידל קדמי ימין רבל 10 21,44210-8607,,1.00
,0,05SKVC121510L21,בריידל קדמי שמאל רבל 10 21,44210-8608,,1.00
,0,05SKVC121510L22,ברידל  שמאל אדום רבל 10 22/3,44220-8608,,1.00
,0,05SKVC121510R22,ברידל ימין אפור רבל 10 22/3,44220-8607,,1.00
,0,05SKVC12151121,ברידל קדמי ימין אפור רבל 11 21,44210-8607,,1.00
,0,05SKVC121511L,*בריידל קדמי שמאל רבל 11,44900-8608,,
,0,05SKVC121511L21,ברידל קדמי שמאל אדום רבל 11 21,44210-8608,,1.00
,0,05SKVC121511L22,ברידל  שמאל אדום רבל 11 22/3,44220-8608,,1.00
,0,05SKVC121511R22,ברידל ימין אפור רבל 11 22/3,44220-8607,,1.00
,0,05SN98078,פיית מילוי+מכסה,44200-8771,,
,0,05SN98078S,פיית מילוי+מכסה+מדבקה,44200-8760,,16.00
,0,05SRE23861109,גומי RELAUNCH רבל 2022/3 09,44220-8611,,2.00
,0,05SRE23861110,גומי RELAUNCH רבל 2022/3 10,44220-8611,,2.00
,0,05SRE23861111,גומי RELAUNCH רבל 2022/3 11,44220-8611,,1.00
,0,05SRE23861112,גומי RELAUNCH רבל 2022/3 12,44220-8611,,1.00
,0,05STEB15,שחיף לקייט 15סמ,44210-8756,,5.00
,0,05STEB20,שחיף לקייט 20סמ,44900-8754,,2.00
,0,05STEB25,שחיף לקייט 25סמ,44900-8753,,15.00
,0,05STEB30,שחיף לקייט 30סמ,44900-8751,,17.00
,0,05STEB35,שחיף לקייט 35סמ,44900-8752,,13.00
,0,05STEB352.5,שחיף לשפה אחורתי קייט 35,44900-8755,,8.00
,0,05XVD001,מפצל לחוטים קידמים לקליק בר,44800-8188,,25.00
630.00,0,05ZV0004,הוק HOOK FOR C-BAR,48800-8037,,17.00
,0,05ZV0004A,בר עם הוק לטרפז,48800-8015,,1.00
,0,05ZV0004C,REPLACEMENT WEBBING SLIDER,48200-8015,,9.00
,0,05ZV0004D,אבזמים לטרפז להחלפהC30 ION,48200-8022,,9.00
,0,05ZV0004D1,אבזמים לטרפז C BAR 2/3,48900-8039,,40.00
,0,05ZV0016A3XL,בגד - XL-54  HOODY DTK,44902-5200,,1.00
,0,05ZV17096,כפכפים ION 42,48800-7096,,2.00
"סה""כ כללי לדו""ח :",,,,,,
,,,,,,"2,663.50"
